t,y
1520649755939,29.28000000000001
1520649755931,29.28000000000001
1520649763949,29.29
1520649763941,29.29
1520649771942,29.29
1520649771934,29.29
1520649779935,29.300000000000004
1520649779927,29.300000000000004
1520649787928,29.300000000000004
1520649787920,29.300000000000004
1520649795937,29.300000000000004
1520649795929,29.300000000000004
1520649803947,29.300000000000004
1520649803939,29.300000000000004
1520649811940,29.31000000000001
1520649811932,29.31000000000001
1520649819933,29.32
1520649819925,29.32
1520649827942,29.32
1520649827934,29.32
1520649835936,29.32
1520649835928,29.32
1520649843945,29.330000000000005
1520649843937,29.330000000000005
1520649851938,29.32
1520649851930,29.330000000000005
1520649859931,29.32
1520649859923,29.32
1520649867940,29.31000000000001
1520649867932,29.31000000000001
1520649875949,29.31000000000001
1520649875941,29.31000000000001
1520649883942,29.31000000000001
1520649883934,29.31000000000001
1520649891936,29.31000000000001
1520649891928,29.31000000000001
1520649899945,29.29
1520649899937,29.29
1520649907938,29.259999999999998
1520649907930,29.259999999999998
1520649915948,29.250000000000007
1520649915940,29.250000000000007
1520649923941,29.259999999999998
1520649923933,29.259999999999998
1520649931934,29.270000000000003
1520649931926,29.270000000000003
1520649939943,29.270000000000003
1520649939935,29.270000000000003
1520649947936,29.28000000000001
1520649947928,29.28000000000001
1520649955945,29.28000000000001
1520649955937,29.29
1520649963939,29.300000000000004
1520649963931,29.300000000000004
1520649971948,29.300000000000004
1520649971940,29.300000000000004
1520649979941,29.300000000000004
1520649979933,29.300000000000004
1520649987950,29.28000000000001
1520649987942,29.28000000000001
1520649995944,29.270000000000003
1520649995936,29.270000000000003
1520650003937,29.270000000000003
1520650003929,29.270000000000003
1520650011946,29.259999999999998
1520650011938,29.259999999999998
1520650019940,29.259999999999998
1520650019932,29.259999999999998
1520650027949,29.259999999999998
1520650027941,29.270000000000003
1520650035942,29.270000000000003
1520650035934,29.270000000000003
1520650043936,29.28000000000001
1520650043928,29.28000000000001
1520650051945,29.28000000000001
1520650051937,29.29
1520650059954,29.29
1520650059946,29.29
1520650067947,29.300000000000004
1520650067939,29.300000000000004
1520650075940,29.300000000000004
1520650075932,29.300000000000004
1520650083933,29.300000000000004
1520650083925,29.300000000000004
1520650091958,29.29
1520650091950,29.29
1520650099952,29.29
1520650099944,29.29
1520650107945,29.29
1520650107937,29.29
1520650115938,29.29
1520650115930,29.29
1520650123947,29.29
1520650123939,29.29
1520650131941,29.29
1520650131933,29.29
1520650139950,29.28000000000001
1520650139942,29.28000000000001
1520650147943,29.270000000000003
1520650147935,29.28000000000001
1520650155952,29.270000000000003
1520650155944,29.28000000000001
1520650163946,29.28000000000001
1520650163938,29.28000000000001
1520650171939,29.28000000000001
1520650171931,29.28000000000001
1520650179948,29.28000000000001
1520650179940,29.28000000000001
1520650187941,29.28000000000001
1520650187933,29.28000000000001
1520650195950,29.28000000000001
1520650195942,29.28000000000001
1520650203943,29.28000000000001
1520650203935,29.29
1520650211952,29.29
1520650211944,29.29
1520650219945,29.29
1520650219937,29.29
1520650227954,29.28000000000001
1520650227946,29.28000000000001
1520650235948,29.29
1520650235940,29.29
1520650243957,29.29
1520650243949,29.29
1520650251950,29.300000000000004
1520650251942,29.300000000000004
1520650259959,29.300000000000004
1520650259951,29.300000000000004
1520650267953,29.300000000000004
1520650267945,29.300000000000004
1520650275946,29.28000000000001
1520650275938,29.29
1520650283955,29.270000000000003
1520650283947,29.270000000000003
1520650291948,29.240000000000002
1520650291940,29.240000000000002
1520650299957,29.240000000000002
1520650299949,29.240000000000002
1520650307951,29.240000000000002
1520650307943,29.240000000000002
1520650315960,29.259999999999998
1520650315952,29.259999999999998
1520650323953,29.259999999999998
1520650323945,29.259999999999998
1520650331962,29.259999999999998
1520650331954,29.259999999999998
1520650339956,29.259999999999998
1520650339948,29.270000000000003
1520650347949,29.270000000000003
1520650347941,29.28000000000001
1520650355958,29.28000000000001
1520650355950,29.28000000000001
1520650363951,29.29
1520650363943,29.29
1520650371960,29.29
1520650371952,29.300000000000004
1520650379954,29.29
1520650379946,29.29
1520650387963,29.29
1520650387955,29.29
1520650395956,29.29
1520650395948,29.29
1520650403949,29.300000000000004
1520650403941,29.300000000000004
1520650411942,29.300000000000004
1520650411934,29.300000000000004
1520650419967,29.300000000000004
1520650419959,29.300000000000004
1520650427945,29.31000000000001
1520650427937,29.31000000000001
1520650435954,29.31000000000001
1520650435946,29.31000000000001
1520650443947,29.31000000000001
1520650443939,29.31000000000001
1520650451955,29.31000000000001
1520650451947,29.31000000000001
1520650459948,29.31000000000001
1520650459940,29.31000000000001
1520650467957,29.32
1520650467949,29.32
1520650475950,29.32
1520650475942,29.32
1520650483958,29.32
1520650483950,29.32
1520650491951,29.32
1520650491943,29.32
1520650499960,29.32
1520650499952,29.32
1520650507953,29.32
1520650507945,29.32
1520650515945,29.32
1520650515937,29.32
1520650523954,29.31000000000001
1520650523946,29.32
1520650531947,29.32
1520650531939,29.32
1520650539955,29.32
1520650539947,29.32
1520650547948,29.31000000000001
1520650547940,29.31000000000001
1520650555957,29.31000000000001
1520650555949,29.31000000000001
1520650563950,29.300000000000004
1520650563942,29.31000000000001
1520650571943,29.29
1520650571935,29.29
1520650579952,29.29
1520650579944,29.29
1520650587945,29.28000000000001
1520650587937,29.29
1520650595953,29.29
1520650595945,29.300000000000004
1520650603962,29.28000000000001
1520650603954,29.29
1520650611955,29.28000000000001
1520650611947,29.28000000000001
1520650619948,29.28000000000001
1520650619940,29.28000000000001
1520650627941,29.259999999999998
1520650627933,29.270000000000003
1520650635950,29.250000000000007
1520650635942,29.250000000000007
1520650643943,29.240000000000002
1520650643935,29.250000000000007
1520650651951,29.250000000000007
1520650651943,29.250000000000007
1520650659944,29.250000000000007
1520650659936,29.250000000000007
1520650667953,29.250000000000007
1520650667945,29.250000000000007
1520650675962,29.250000000000007
1520650675954,29.250000000000007
1520650683955,29.220000000000006
1520650683947,29.220000000000006
1520650691948,29.21
1520650691940,29.21
1520650699957,29.18
1520650699949,29.190000000000005
1520650707950,29.160000000000004
1520650707942,29.160000000000004
1520650715943,29.160000000000004
1520650715935,29.160000000000004
1520650723951,29.17000000000001
1520650723943,29.17000000000001
1520650731944,29.17000000000001
1520650731936,29.17000000000001
1520650739953,29.160000000000004
1520650739945,29.160000000000004
1520650747946,29.160000000000004
1520650747938,29.160000000000004
1520650755955,29.160000000000004
1520650755947,29.160000000000004
1520650763948,29.160000000000004
1520650763940,29.160000000000004
1520650771957,29.15
1520650771949,29.160000000000004
1520650779950,29.15
1520650779942,29.15
1520650787942,29.15
1520650787934,29.15
1520650795951,29.15
1520650795943,29.15
1520650803960,29.140000000000008
1520650803952,29.140000000000008
1520650811953,29.15
1520650811945,29.160000000000004
1520650819946,29.17000000000001
1520650819938,29.17000000000001
1520650827955,29.190000000000005
1520650827947,29.190000000000005
1520650835947,29.190000000000005
1520650835939,29.190000000000005
1520650843940,29.190000000000005
1520650843932,29.190000000000005
1520650851950,29.20000000000001
1520650851942,29.20000000000001
1520650859942,29.21
1520650859934,29.21
1520650867951,29.21
1520650867943,29.21
1520650875944,29.20000000000001
1520650875936,29.20000000000001
1520650883953,29.20000000000001
1520650883945,29.20000000000001
1520650891947,29.20000000000001
1520650891939,29.21
1520650899939,29.220000000000006
1520650899931,29.220000000000006
1520650907948,29.220000000000006
1520650907940,29.220000000000006
1520650915941,29.220000000000006
1520650915933,29.220000000000006
1520650923950,29.220000000000006
1520650923942,29.229999999999997
1520650931943,29.229999999999997
1520650931935,29.229999999999997
1520650939952,29.220000000000006
1520650939944,29.229999999999997
1520650947945,29.220000000000006
1520650947937,29.220000000000006
1520650955954,29.21
1520650955946,29.21
1520650963947,29.21
1520650963939,29.21
1520650971956,29.20000000000001
1520650971948,29.20000000000001
1520650979949,29.20000000000001
1520650979941,29.20000000000001
1520650987958,29.190000000000005
1520650987950,29.20000000000001
1520650995951,29.190000000000005
1520650995943,29.190000000000005
1520651003960,29.18
1520651003952,29.18
1520651011953,29.17000000000001
1520651011945,29.18
1520651019946,29.17000000000001
1520651019938,29.17000000000001
1520651027955,29.18
1520651027947,29.18
1520651035948,29.160000000000004
1520651035940,29.17000000000001
1520651043941,29.160000000000004
1520651043933,29.160000000000004
1520651051950,29.160000000000004
1520651051942,29.160000000000004
1520651059943,29.140000000000008
1520651059935,29.15
1520651067952,29.140000000000008
1520651067944,29.15
1520651075945,29.160000000000004
1520651075937,29.160000000000004
1520651083954,29.160000000000004
1520651083946,29.160000000000004
1520651091947,29.17000000000001
1520651091939,29.17000000000001
1520651099955,29.17000000000001
1520651099947,29.17000000000001
1520651107948,29.160000000000004
1520651107940,29.160000000000004
1520651115957,29.160000000000004
1520651115949,29.160000000000004
1520651123950,29.140000000000008
1520651123942,29.15
1520651131943,29.119999999999997
1520651131935,29.130000000000003
1520651139952,29.1
1520651139944,29.1
1520651147945,29.07
1520651147937,29.080000000000005
1520651155954,29.06000000000001
1520651155946,29.06000000000001
1520651163947,29.06000000000001
1520651163939,29.06000000000001
1520651171956,29.06000000000001
1520651171948,29.06000000000001
1520651179949,29.06000000000001
1520651179941,29.06000000000001
1520651187958,29.07
1520651187950,29.07
1520651195951,29.07
1520651195943,29.080000000000005
1520651203960,29.06000000000001
1520651203952,29.06000000000001
1520651211953,29.080000000000005
1520651211945,29.080000000000005
1520651219946,29.080000000000005
1520651219938,29.080000000000005
1520651227955,29.089999999999996
1520651227947,29.1
1520651235948,29.1
1520651235940,29.1
1520651243957,29.119999999999997
1520651243949,29.119999999999997
1520651251950,29.130000000000003
1520651251942,29.130000000000003
1520651259943,29.119999999999997
1520651259935,29.130000000000003
1520651267952,29.119999999999997
1520651267944,29.119999999999997
1520651275945,29.119999999999997
1520651275937,29.119999999999997
1520651283954,29.119999999999997
1520651283946,29.119999999999997
1520651291947,29.1
1520651291939,29.110000000000007
1520651299956,29.1
1520651299948,29.1
1520651307949,29.089999999999996
1520651307941,29.089999999999996
1520651315958,29.089999999999996
1520651315950,29.089999999999996
1520651323951,29.1
1520651323943,29.1
1520651331944,29.1
1520651331936,29.1
1520651339953,29.1
1520651339945,29.1
1520651347946,29.080000000000005
1520651347938,29.080000000000005
1520651355954,29.06000000000001
1520651355946,29.06000000000001
1520651363948,29.06000000000001
1520651363940,29.07
1520651371941,29.07
1520651371933,29.07
1520651379950,29.07
1520651379942,29.07
1520651387959,29.06000000000001
1520651387951,29.06000000000001
1520651395952,29.06000000000001
1520651395944,29.06000000000001
1520651403961,29.080000000000005
1520651403953,29.080000000000005
1520651411954,29.080000000000005
1520651411946,29.080000000000005
1520651419963,29.080000000000005
1520651419955,29.089999999999996
1520651427955,29.089999999999996
1520651427947,29.089999999999996
1520651435949,29.1
1520651435941,29.1
1520651443958,29.1
1520651443950,29.1
1520651451951,29.1
1520651451943,29.1
1520651459960,29.1
1520651459952,29.1
1520651467953,29.1
1520651467945,29.1
1520651475946,29.110000000000007
1520651475938,29.110000000000007
1520651483955,29.110000000000007
1520651483947,29.119999999999997
1520651491964,29.119999999999997
1520651491956,29.119999999999997
1520651499957,29.119999999999997
1520651499949,29.119999999999997
1520651507950,29.119999999999997
1520651507942,29.119999999999997
1520651515943,29.119999999999997
1520651515935,29.119999999999997
1520651523952,29.080000000000005
1520651523944,29.089999999999996
1520651531961,29.080000000000005
1520651531953,29.080000000000005
1520651539955,29.080000000000005
1520651539947,29.089999999999996
1520651547948,29.1
1520651547940,29.1
1520651555956,29.110000000000007
1520651555948,29.110000000000007
1520651563950,29.110000000000007
1520651563942,29.110000000000007
1520651571943,29.119999999999997
1520651571935,29.130000000000003
1520651579952,29.1
1520651579944,29.110000000000007
1520651587945,29.089999999999996
1520651587937,29.089999999999996
1520651595954,29.080000000000005
1520651595946,29.080000000000005
1520651603947,29.080000000000005
1520651603939,29.080000000000005
1520651611956,29.080000000000005
1520651611948,29.080000000000005
1520651619949,29.089999999999996
1520651619941,29.089999999999996
1520651627958,29.080000000000005
1520651627950,29.080000000000005
1520651635951,29.080000000000005
1520651635943,29.080000000000005
1520651643960,29.089999999999996
1520651643952,29.089999999999996
1520651651953,29.080000000000005
1520651651945,29.089999999999996
1520651659962,29.1
1520651659954,29.1
1520651667955,29.110000000000007
1520651667947,29.110000000000007
1520651675948,29.1
1520651675940,29.110000000000007
1520651683957,29.1
1520651683949,29.1
1520651691950,29.089999999999996
1520651691942,29.089999999999996
1520651699959,29.080000000000005
1520651699951,29.080000000000005
1520651707952,29.07
1520651707944,29.07
1520651715945,29.06000000000001
1520651715937,29.06000000000001
1520651723955,29.06000000000001
1520651723947,29.06000000000001
1520651731964,29.04
1520651731956,29.04
1520651739957,29.04
1520651739949,29.04
1520651747966,29.03000000000001
1520651747958,29.03000000000001
1520651755959,29.03000000000001
1520651755951,29.03000000000001
1520651763968,29.050000000000004
1520651763960,29.050000000000004
1520651771961,29.050000000000004
1520651771953,29.050000000000004
1520651779954,29.06000000000001
1520651779946,29.07
1520651787963,29.080000000000005
1520651787955,29.080000000000005
1520651795956,29.089999999999996
1520651795948,29.089999999999996
1520651803965,29.1
1520651803957,29.1
1520651811958,29.1
1520651811950,29.110000000000007
1520651819951,29.089999999999996
1520651819943,29.1
1520651827961,29.089999999999996
1520651827953,29.089999999999996
1520651835954,29.089999999999996
1520651835946,29.089999999999996
1520651843947,29.089999999999996
1520651843939,29.089999999999996
1520651851956,29.110000000000007
1520651851948,29.110000000000007
1520651859949,29.110000000000007
1520651859941,29.119999999999997
1520651867958,29.110000000000007
1520651867950,29.110000000000007
1520651875951,29.1
1520651875943,29.1
1520651883960,29.1
1520651883952,29.1
1520651891953,29.1
1520651891945,29.1
1520651899962,29.1
1520651899954,29.1
1520651907955,29.1
1520651907947,29.1
1520651915964,29.1
1520651915956,29.110000000000007
1520651923957,29.119999999999997
1520651923949,29.119999999999997
1520651931966,29.119999999999997
1520651931958,29.119999999999997
1520651939959,29.130000000000003
1520651939951,29.130000000000003
1520651947953,29.130000000000003
1520651947945,29.140000000000008
1520651955961,29.140000000000008
1520651955953,29.140000000000008
1520651963970,29.140000000000008
1520651963962,29.140000000000008
1520651971963,29.130000000000003
1520651971955,29.130000000000003
1520651979957,29.140000000000008
1520651979949,29.140000000000008
1520651987965,29.140000000000008
1520651987957,29.140000000000008
1520651995959,29.140000000000008
1520651995951,29.140000000000008
1520652003968,29.140000000000008
1520652003960,29.140000000000008
1520652011961,29.140000000000008
1520652011953,29.140000000000008
1520652019954,29.130000000000003
1520652019946,29.130000000000003
1520652027963,29.130000000000003
1520652027955,29.130000000000003
1520652035956,29.130000000000003
1520652035948,29.140000000000008
1520652043965,29.140000000000008
1520652043957,29.140000000000008
1520652051958,29.140000000000008
1520652051950,29.140000000000008
1520652059967,29.130000000000003
1520652059959,29.130000000000003
1520652067960,29.130000000000003
1520652067952,29.130000000000003
1520652075969,29.140000000000008
1520652075961,29.140000000000008
1520652083962,29.140000000000008
1520652083954,29.140000000000008
1520652091955,29.140000000000008
1520652091947,29.15
1520652099964,29.15
1520652099956,29.15
