1533913822841,22.61
1533913762841,22.620000000000005
1533914302845,23.010000000000005
1533914242845,23.160000000000004
1533914782854,22.690000000000005
1533914722854,22.810000000000002
1533915262890,22.75
1533915202890,22.810000000000002
1533915742889,22.61
1533915682889,22.71
1533916222930,22.42
1533916162930,22.6
1533916702928,23.18
1533916642928,23.240000000000002
1533917182938,22.760000000000005
1533917122938,22.800000000000004
1533917662943,23.010000000000005
1533917602943,23.160000000000004
1533918142948,22.310000000000002
1533918082948,22.520000000000003
1533918622957,22.520000000000003
1533918562957,22.560000000000002
1533919102973,22.400000000000006
1533919042973,22.43
1533919582967,22.43
1533919522967,22.440000000000005
1533920062952,22.440000000000005
1533920002952,22.470000000000006
